dataset	nb_rows	column	value	type	nb_levels	is_row	description	controlled_term	units	term_url
ds003972	8	sex	M	n/a	0	False	Male	n/a	n/a	n/a
ds003972	8	sex	F	n/a	0	False	Female	n/a	n/a	n/a
ds003972	8	age	n/a	int64	2	True	Age of the participant	n/a	n/a	n/a
ds003990	6	participant_id	n/a	object	6	True	n/a	nb:ParticipantID	n/a	n/a
ds003990	6	sex	n/a	object	2	True	Sex of the participant	nb:Sex	n/a	n/a
ds003990	6	sex	M	n/a	0	False	Male	n/a	n/a	n/a
ds003990	6	sex	F	n/a	0	False	Female	n/a	n/a	n/a
ds003999	29	participant_id	n/a	object	29	True	n/a	nb:ParticipantID	n/a	n/a
ds003999	29	sex	n/a	object	2	True	Sex of the participant	nb:Sex	n/a	n/a
ds003999	29	sex	M	n/a	0	False	Male	n/a	n/a	n/a
ds003999	29	sex	F	n/a	0	False	Female	n/a	n/a	n/a
ds003999	29	time_after_stroke	n/a	int64	28	True	n/a	n/a	n/a	n/a
ds003999	29	pre_score	n/a	int64	22	True	Patient's score evaluated using Vasserman scale, before reabilitation intervention occures.	n/a	n/a	n/a
ds003999	29	post_score	n/a	int64	19	True	Patient's score evaluated using Vasserman scale, after reabilitation intervention occures.	n/a	n/a	n/a
ds003999	29	hemisphere	n/a	object	3	True	Hemisphere of lesion localization	n/a	n/a	n/a
ds003999	29	hemisphere	L	n/a	0	False	Left hemisphere	n/a	n/a	n/a
ds003999	29	hemisphere	R	n/a	0	False	Right hemisphere	n/a	n/a	n/a
ds003999	29	hemisphere	LR	n/a	0	False	Stroke injure at both hemispheres	n/a	n/a	n/a
ds003999	29	hemisphere		n/a	0	False	n/a	n/a	n/a	n/a
ds003999	29	type	n/a	object	6	True	Type of the aphasy	n/a	n/a	n/a
ds003999	29	type	s	n/a	0	False	Sensoric aphasia	n/a	n/a	n/a
ds003999	29	type	m	n/a	0	False	Motor aphasia	n/a	n/a	n/a
ds003999	29	type	am	n/a	0	False	Acoustic-mnestic aphasia	n/a	n/a	n/a
ds003999	29	type	s-m	n/a	0	False	Sensoir and motoric combination aphasies	n/a	n/a	n/a
ds003999	29	type	m-am	n/a	0	False	Motor and acoustic-mnestic combination of aphasies	n/a	n/a	n/a
ds003999	29	type	sm	n/a	0	False	n/a	n/a	n/a	n/a
ds003999	29	size	n/a	object	4	True	Conventional size of the stroke lession	n/a	n/a	n/a
ds003999	29	size	S	n/a	0	False	Small size (up to 20 mm)	n/a	n/a	n/a
ds003999	29	size	M	n/a	0	False	Medium size (up to 50 mm)	n/a	n/a	n/a
ds003999	29	size	H	n/a	0	False	Hight size (more than 50 mm)	n/a	n/a	n/a
ds003999	29	size		n/a	0	False	n/a	n/a	n/a	n/a
ds003999	29	Broca	n/a	object	4	True	Shows whether Broca area injured by the stroke	n/a	n/a	n/a
ds003999	29	Broca	Y	n/a	0	False	Area was sugnificantly injured by the stroke	n/a	n/a	n/a
ds003999	29	Broca	P	n/a	0	False	Area was partially injured by the stroke	n/a	n/a	n/a
ds003999	29	Broca	N	n/a	0	False	Area wasn't injured by the stroke	n/a	n/a	n/a
ds003999	29	Broca		n/a	0	False	n/a	n/a	n/a	n/a
ds003999	29	Wernike	n/a	object	4	True	Shows whether Wernike area injured by the stroke	n/a	n/a	n/a
ds003999	29	Wernike	Y	n/a	0	False	Area was sugnificantly injured by the stroke	n/a	n/a	n/a
ds003999	29	Wernike	P	n/a	0	False	Area was partially injured by the stroke	n/a	n/a	n/a
ds003999	29	Wernike	N	n/a	0	False	Area wasn't injured by the stroke	n/a	n/a	n/a
ds003999	29	Wernike		n/a	0	False	n/a	n/a	n/a	n/a
ds003999	29	Basal	n/a	object	4	True	Shows whether Basal ganlia injured by the stroke	n/a	n/a	n/a
ds003999	29	Basal	Y	n/a	0	False	Area was sugnificantly injured by the stroke	n/a	n/a	n/a
ds003999	29	Basal	P	n/a	0	False	Area was partially injured by the stroke	n/a	n/a	n/a
ds003999	29	Basal	N	n/a	0	False	Area wasn't injured by the stroke	n/a	n/a	n/a
ds003999	29	Basal		n/a	0	False	n/a	n/a	n/a	n/a
ds003999	29	Thalamus	n/a	yes_no	3	True	n/a	n/a	n/a	n/a
ds004006	41	participant_id	n/a	object	41	True	n/a	nb:ParticipantID	n/a	n/a
ds004006	41	age	n/a	int64	15	True	n/a	n/a	n/a	n/a
ds004006	41	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds004006	41	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds004006	41	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds004021	32	participant_id	n/a	object	32	True	n/a	nb:ParticipantID	n/a	n/a
ds004024	13	participant_id	n/a	object	13	True	Unique participant identifier	nb:ParticipantID	n/a	n/a
ds004024	13	age	n/a	float64	1	True	Age of the participant at time of testing	n/a	n/a	n/a
ds004024	13	sex	n/a	float64	1	True	Biological sex of the participant	nb:Sex	n/a	n/a
ds004024	13	hand	n/a	float64	1	True	Handedness of the participant	n/a	n/a	n/a
ds004042	20	participant_id	n/a	object	20	True	n/a	nb:ParticipantID	n/a	n/a
ds004042	20	age	n/a	int64	11	True	n/a	n/a	n/a	n/a
ds004042	20	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds004042	20	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds004042	20	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds004042	20	handedness	n/a	object	1	True	n/a	n/a	n/a	n/a
ds004042	20	handedness	R	n/a	0	False	n/a	n/a	n/a	n/a
ds004044	62	participant_id	n/a	object	62	True	Participant identifier	nb:ParticipantID	n/a	n/a
ds004044	62	age	n/a	int64	9	True	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	n/a	n/a	n/a
ds004044	62	sex	n/a	object	2	True	self-rated by participant, M for male/F for female (TODO: verify)	nb:Sex	n/a	n/a
ds004044	62	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds004044	62	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds004044	62	group	n/a	object	1	True	(TODO: adjust - by default everyone is in control group)	n/a	n/a	n/a
ds004044	62	group	control	n/a	0	False	n/a	n/a	n/a	n/a
ds004056	29	participant_id	n/a	object	29	True	n/a	nb:ParticipantID	n/a	n/a
ds004056	29	gender	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds004056	29	gender	F	n/a	0	False	Female	n/a	n/a	n/a
ds004056	29	gender	M	n/a	0	False	Male	n/a	n/a	n/a
ds004056	29	age	n/a	int64	8	True	Age in years	n/a	n/a	n/a
ds004056	29	hand	n/a	object	1	True	Dominant hand, R = Right	n/a	n/a	n/a
ds004056	29	hand	R	n/a	0	False	n/a	n/a	n/a	n/a
ds004068	48	participant_id	n/a	object	48	True	n/a	nb:ParticipantID	n/a	n/a
ds004068	48	age	n/a	int64	15	True	Age of the participant	n/a	n/a	n/a
ds004068	48	sex	n/a	object	2	True	Sex of the participant	nb:Sex	n/a	n/a
ds004068	48	sex	M	n/a	0	False	Male	n/a	n/a	n/a
ds004068	48	sex	F	n/a	0	False	Female	n/a	n/a	n/a
ds004068	48	group	n/a	object	2	True	how the automated slice-specific z-shim indices were determined	n/a	n/a	n/a
ds004068	48	group	EPI-based	n/a	0	False	automatic selection based on z-shim reference EPI scan	n/a	n/a	n/a
ds004068	48	group	FM-based	n/a	0	False	automatic selection based on field-map	n/a	n/a	n/a
ds004073	50	participant_id	n/a	object	50	True	Participant ID in BIDS format	nb:ParticipantID	n/a	n/a
ds004073	50	sex	n/a	object	2	True		nb:Sex	n/a	n/a
ds004073	50	sex	M	n/a	0	False	male	n/a	n/a	n/a
ds004073	50	sex	F	n/a	0	False	female	n/a	n/a	n/a
ds004073	50	handedness	n/a	object	2	True	Self-report handedness (writing)	n/a	n/a	n/a
ds004073	50	handedness	R	n/a	0	False	right handed	n/a	n/a	n/a
ds004073	50	handedness	L	n/a	0	False	left handed	n/a	n/a	n/a
ds004073	50	site	n/a	object	2	True	Site fMRI data was acquired	n/a	n/a	n/a
ds004073	50	site	Bangor	n/a	0	False	Bangor	n/a	n/a	n/a
ds004073	50	site	Oxford	n/a	0	False	Oxford	n/a	n/a	n/a
ds004073	50	ftcd-WG	n/a	float64	49	True	fTCD laterality index for word generation task	n/a	n/a	n/a
ds004073	50	ftcd-SG	n/a	float64	50	True	fTCD laterality index for sentence generation task	n/a	n/a	n/a
ds004073	50	ftcd-PD	n/a	float64	50	True	fTCD laterality index for phonological decision task	n/a	n/a	n/a
ds004073	50	ftcd-WC	n/a	float64	50	True	n/a	n/a	n/a	n/a
ds004073	50	ftcd-SC	n/a	float64	50	True	n/a	n/a	n/a	n/a
ds004073	50	ftcd-SD	n/a	float64	50	True	n/a	n/a	n/a	n/a
ds004073	50	ftcd-fmri-delay-days	n/a	int64	45	True	Time delay between fTCD and fMRI sessions, in days	n/a	n/a	n/a
ds004078	12	participant_id	n/a	object	12	True	Unique participant identifier	nb:ParticipantID	n/a	n/a
ds004078	12	age	n/a	int64	7	True	Age of the participant at time of testing	n/a	n/a	n/a
ds004078	12	sex	n/a	object	2	True	Biological sex of the participant	nb:Sex	n/a	n/a
ds004078	12	sex	F	n/a	0	False	female	n/a	n/a	n/a
ds004078	12	sex	M	n/a	0	False	male	n/a	n/a	n/a
ds004078	12	hand	n/a	object	1	True	Handedness of the participant	n/a	n/a	n/a
ds004078	12	hand	R	n/a	0	False	right	n/a	n/a	n/a
ds004078	12	hand	L	n/a	0	False	left	n/a	n/a	n/a
ds004078	12	hand	A	n/a	0	False	ambidextrous	n/a	n/a	n/a
ds004085	8	participant_id	n/a	object	8	True	Unique participant identifier	nb:ParticipantID	n/a	n/a
ds004085	8	age	n/a	int64	7	True	Age of the participant at time of testing	n/a	n/a	n/a
ds004085	8	sex	n/a	object	2	True	Biological sex of the participant	nb:Sex	n/a	n/a
ds004085	8	sex	F	n/a	0	False	female	n/a	n/a	n/a
ds004085	8	sex	M	n/a	0	False	male	n/a	n/a	n/a
ds004085	8	hand	n/a	object	2	True	Handedness of the participant	n/a	n/a	n/a
ds004085	8	hand	R	n/a	0	False	right	n/a	n/a	n/a
ds004085	8	hand	L	n/a	0	False	left	n/a	n/a	n/a
ds004085	8	hand	A	n/a	0	False	ambidextrous	n/a	n/a	n/a
ds004091	8	participant_id	n/a	object	8	True	anonymized, BIDS compatible identification	nb:ParticipantID	n/a	n/a
ds004091	8	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds004091	8	sex	M	n/a	0	False	Male	n/a	n/a	n/a
ds004091	8	sex	F	n/a	0	False	Female	n/a	n/a	n/a
ds004091	8	age	n/a	int64	6	True	Age of the subject at time of scan with 2 digits	n/a	n/a	n/a
ds004092	27	participant_id	n/a	object	27	True	Participant identifier	nb:ParticipantID	n/a	n/a
ds004094	37	participant_id	n/a	object	37	True	Participant identifier	nb:ParticipantID	n/a	n/a
ds004094	37	age	n/a	int64	13	True	Age in years	n/a	n/a	n/a
ds004094	37	sex	n/a	object	2	True	Sex self-rated by participant, M for male/F for female	nb:Sex	n/a	n/a
ds004094	37	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds004094	37	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds004094	37	group	n/a	object	1	True	There was only one participant group (control)	n/a	n/a	n/a
ds004094	37	group	control	n/a	0	False	n/a	n/a	n/a	n/a
ds004101	9	participant_id	n/a	object	9	True	n/a	nb:ParticipantID	n/a	n/a
ds004101	9	gender	n/a	object	1	True	n/a	nb:Sex	n/a	n/a
ds004101	9	gender	F	n/a	0	False	n/a	n/a	n/a	n/a
ds004101	9	age	n/a	int64	6	True	n/a	n/a	n/a	n/a
ds004107	9	participant_id	n/a	object	9	True	Unique participant identifier	nb:ParticipantID	n/a	n/a
ds004107	9	age	n/a	float64	3	True	Age of the participant at time of testing	n/a	n/a	n/a
ds004107	9	sex	n/a	float64	1	True	Biological sex of the participant	nb:Sex	n/a	n/a
ds004107	9	hand	n/a	float64	1	True	Handedness of the participant	n/a	n/a	n/a
ds004109	31	participant_id	n/a	object	31	True	n/a	nb:ParticipantID	n/a	n/a
ds004109	31	sex	n/a	object	2	True	n/a	nb:Sex	n/a	n/a
ds004109	31	sex	F	n/a	0	False	n/a	n/a	n/a	n/a
ds004109	31	sex	M	n/a	0	False	n/a	n/a	n/a	n/a
ds004109	31	age	n/a	int64	10	True	n/a	n/a	n/a	n/a
ds004109	31	exclusion	n/a	object	3	True	n/a	n/a	n/a	n/a
ds004109	31	exclusion	exclude due to reporting falling asleep	n/a	0	False	n/a	n/a	n/a	n/a
ds004109	31	exclusion		n/a	0	False	n/a	n/a	n/a	n/a
ds004109	31	exclusion	exclude due to poor performance (almost 0)	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	participant_id	n/a	object	646	True	n/a	nb:ParticipantID	n/a	n/a
ds004114	751	session_id	n/a	object	2	True	Scanning session (2nd session acquired within 6 months of first)	n/a	n/a	n/a
ds004114	751	session_id	ses-1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	session_id	ses-2	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	dataset_id	n/a	int64	65	True	Dataset identifier	n/a	n/a	n/a
ds004114	751	rat_strain	n/a	object	5	True	Rat strain	n/a	n/a	n/a
ds004114	751	rat_strain	Sprague Dawley	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	rat_strain	Wistar	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	rat_strain	Long Evans	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	rat_strain	Lister Hooded	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	rat_strain	Fischer 344	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	rat_sex	n/a	object	2	True	Rat sex	nb:Sex	n/a	n/a
ds004114	751	rat_sex	Female	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	rat_sex	Male	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	rat_age	n/a	nb:range	11	True	Rat age in months reported in 2 months bins	n/a	n/a	n/a
ds004114	751	rat_weight	n/a	nb:range	14	True	Rat weight in grams reported in 50 grams bins	n/a	n/a	n/a
ds004114	751	anesthesia_induction	n/a	object	6	True	Anesthesia used for induction. Multiple agents are reported using / divider	n/a	n/a	n/a
ds004114	751	anesthesia_induction	ketamine / xylazine	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction	awake	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction	isofluorane	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction	isoflurane / medetomidine	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction	isoflurane	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction	urethane	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	n/a	object	18	True	Anesthesia dose for induction. For isoflurane, reported in percentage, for injectables, reported in mg/kg, for dexmedetomidine, normalized to medetomidine	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	80 / 10	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	5 /  0.05	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose		n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	4 / 0.05	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	5	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	3.5 / 0.014	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	2 / 0.05	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	4 / 0.1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	3 / 0.3	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	4	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	5 / 0.05	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	4 /  0.07	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	3	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	1375	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	5 / 0.024	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	2	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	4.5	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_induction_dose	3.5	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance	n/a	object	6	True	Anesthesia used for maintenance. Multiple agents are reported using / divider	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance	alpha-chloralose	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance	awake	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance	isoflurane / medetomidine	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance	isoflurane	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance	medetomidine	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance	urethane	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	n/a	object	44	True	Anesthesia dose for maintenance. For isoflurane, reported in percentage, for injectables, reported in mg/kg/h, for dexmedetomidine, normalized to medetomidine	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.75 / 0.04 	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.5 / 0.1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.6	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.5	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.8	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	2.5-3.0%	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.02	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.9	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	2.0-2.5%	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.4	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	25	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	2.5	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.7	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.25 / 0.1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.25% iso and ~0.015 mg/kg/hr med.	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.5	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.3	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.37 / 0.1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose		n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.14	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.5 / 0.02	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.5 / 0.15	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.25 / 0.15	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.4 / 0.1 	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1 / 0.2	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1 / 0.05 	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.4 / 0.1	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.75	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	3.0-3.5%	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1250	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	3.5-4.0%	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.6	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.05	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.8	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1 / 0.15	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	2.3	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	2.25	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	0.5 / 0.28	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	2	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1.2	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_maintenance_dose	1375	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_route	n/a	object	5	True	Reported route for injectable anesthetic	n/a	n/a	n/a
ds004114	751	anesthesia_route	i.p	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_route	i.v.	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_route		n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_route	i.v	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_route	s.c	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_post_induction_time	n/a	float64	29	True	Reported time between anesthesia induction and functional imaging in minutes	n/a	n/a	n/a
ds004114	751	anesthesia_breathing_assistance	n/a	object	3	True	Rat breathing assistance. Either free-breathing or mechanically ventilated	n/a	n/a	n/a
ds004114	751	anesthesia_breathing_assistance	ventilated	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_breathing_assistance	free-breathing	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_breathing_assistance		n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anesthesia_breathing_rate	n/a	float64	14	True	Reported rat breathing rate in breath per minute, bined to the next tenth	n/a	n/a	n/a
ds004114	751	anesthesia_heart_rate	n/a	float64	47	True	Reported rat heart rate in beat per minute, bined to the next tenth	n/a	n/a	n/a
ds004114	751	MRI_vendor	n/a	object	3	True	Vendor of the magnet	n/a	n/a	n/a
ds004114	751	MRI_vendor	Magnex Scientific	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	MRI_vendor	Varian/Agilent	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	MRI_vendor	Bruker	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	MRI_field_strength	n/a	float64	6	True	Magnet field strength in Tesla	n/a	n/a	n/a
ds004114	751	anat_sequence	n/a	object	12	True	Anatomical sequence	n/a	n/a	n/a
ds004114	751	anat_sequence	turboRARE	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	fSEMS	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	TurboRARE	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	TSE	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	FLASH	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	FSE	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	FISP	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	MP2RAGE	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	RARE	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	3D-RARE	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	bSSFP	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_sequence	GE-EPI	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_contrast	n/a	object	11	True	Contrast of the anatomical sequence	n/a	n/a	n/a
ds004114	751	anat_contrast	T2	n/a	0	False	n/a	n/a	n/a	n/a
ds004114	751	anat_contrast	T9	n/a	0	False	n/a	n/a	n/a	n/a
