dataset	nb_rows	column	type	nb_levels	description	controlled_term
ds004215	1090	participant_id	object	1090	OpenNeuro ID of the subject.	nb:ParticipantID
ds004215	1090	age	float64	67	Participant's age in years. n/a means there was no response from participant though a response was possible. Question may have been skipped over by participant.	n/a
ds004215	1090	sex	object	3	Biological sex assigned at birth.	n/a
ds004215	1090	handedness	object	4	Handedness is decided based on Laterality Quotient ranges from the Edinburgh Handedness Inventory.  See Levels below for exact ranges.	n/a
ds004215	1090	eligibility	int64	2	Eligibility for the study.	n/a
ds004215	1090	MRI	int64	2	Presence of Magnetic Resonance Imaging (MRI) data in data set.	n/a
ds004215	1090	MEG	int64	2	Presence of Magnetoencephalography (MEG) data in data set.	n/a
ds004215	1090	ace	int64	2	Presence of Adverse Childhood Experiences (ACEs) data in data set.	n/a
ds004215	1090	acute_care	int64	2	Presence of Acute Care Panel data in data set.	n/a
ds004215	1090	audit	int64	2	Presence of Alcohol Use Disorders Identification Test (AUDIT) data in data set.	n/a
ds004215	1090	bai	int64	2	Presence of Beck Anxiety Inventory (BAI) data in data set.	n/a
ds004215	1090	bdi	int64	2	Presence of Beck Depression Inventory-II (BDI-II) data in data set.	n/a
ds004215	1090	blood_chemistry	int64	2	Presence of Blood Chemistry data in data set.	n/a
ds004215	1090	cbc_with_differential	int64	2	Presence of Complete Blood Count with Differential data in data set.	n/a
ds004215	1090	clinical_variable_form	int64	2	Presence of Clinical Variable Form data in data set.	n/a
ds004215	1090	demographics	int64	1	Presence of Demographics data in data set.	n/a
ds004215	1090	drug_use	int64	2	Presence of Drug Use Questionnaire data in data set.	n/a
ds004215	1090	ehi	int64	2	Presence of Edinburgh Handedness Inventory (EHI) data in data set.	n/a
ds004215	1090	figs	int64	2	Presence of Family Interview for Genetic Studies (FIGS) data in data set.	n/a
ds004215	1090	health_history_questions	int64	2	Presence of Health History Questions data in data set.	n/a
ds004215	1090	health_rating	int64	2	Presence of Health Rating data in data set.	n/a
ds004215	1090	hematology	int64	2	Presence of Hematology Panel data in data set.	n/a
ds004215	1090	hepatic	int64	2	Presence of Hepatic Function Panel data in data set.	n/a
ds004215	1090	infectious_disease	int64	2	Presence of Infectious Disease Panel data in data set.	n/a
ds004215	1090	kbit2_vas	int64	2	Presence of Kaufman Brief Intelligence Test 2nd Edition (KBIT-2) and Vocabulary Assessment Scale (VAS) data in data set.	n/a
ds004215	1090	lipid	int64	2	Presence of Lipid Panel data in data set.	n/a
ds004215	1090	mental_health_questions	int64	2	Presence of Mental Health Questions data in data set.	n/a
ds004215	1090	mri_variables	int64	2	Presence of MRI Variables data in data set.	n/a
ds004215	1090	nih_toolbox	int64	2	Presence of National Institutes of Health (NIH) Toolbox Cognition Battery data in data set.	n/a
ds004215	1090	other	int64	2	Presence of Other Panel data in data set.	n/a
ds004215	1090	perceived_health_rating	int64	2	Presence of Perceived Health Rating data in data set.	n/a
ds004215	1090	satisfaction	int64	2	Presence of Satisfaction Survey data in data set.	n/a
ds004215	1090	scid5	int64	2	Presence of Structured Clinical Interview for DSM-5 Disorders (SCID-5) data in data set.	n/a
ds004215	1090	urinalysis	int64	2	Presence of Urinalysis data in data set.	n/a
ds004215	1090	urine_chemistry	int64	2	Presence of Urine Chemistry data in data set.	n/a
ds004215	1090	vitamin_levels	int64	2	Presence of Vitamin Levels data in data set.	n/a
ds004215	1090	whodas	int64	2	Presence of World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) data in data set.	n/a
ds004217	67	participant_id	object	67	n/a	nb:ParticipantID
ds004217	67	sex	object	2	n/a	n/a
ds004217	67	age	int64	11	n/a	n/a
ds004219	10	participant_id	object	10	n/a	nb:ParticipantID
ds004219	10	age	int64	4	n/a	n/a
ds004219	10	sex	object	2	n/a	n/a
ds004219	10	LiteBook_use	float64	10	n/a	n/a
ds004226	28	participant_id	object	28	n/a	nb:ParticipantID
ds004226	28	sex	object	2	n/a	n/a
ds004226	28	age	int64	8	n/a	n/a
ds004230	11	participant_id	object	11	n/a	nb:ParticipantID
ds004230	11	age	int64	10	age of participant/subject	n/a
ds004230	11	sex	object	2	sex of particpant/subject	n/a
ds004241	32	participant_id	object	32	n/a	nb:ParticipantID
ds004241	32	age	int64	24	n/a	n/a
ds004241	32	sex	object	2	n/a	n/a
ds004241	32	handedness	object	1	n/a	n/a
ds004253	30	participant_id	object	30	Participant identifier	nb:ParticipantID
ds004254	15	participant_id	object	15	Participant identifier	nb:ParticipantID
ds004254	15	exp_group	object	3	Experimental groups	n/a
ds004254	15	mouse_strain	object	1	Mouse strain	n/a
ds004254	15	mouse_sex	object	1	Mouse sex	n/a
ds004254	15	date_run	datetime64[ns]	13	Date of imaging session	n/a
ds004280	2	participant_id	object	2	n/a	nb:ParticipantID
ds004280	2	sex	object	1	sex of the participant as reported by the participant	n/a
ds004280	2	age	int64	2	age of the participant	n/a
ds004283	4	participant_id	object	4	n/a	nb:ParticipantID
ds004283	4	age	int64	3	age of the participant	n/a
ds004283	4	sex	object	2	sex of the participant	n/a
ds004283	4	handedness	object	1	self-reported dominant hand	n/a
ds004285	78	participant_id	object	78	n/a	nb:ParticipantID
ds004285	78	age	int64	25	n/a	n/a
ds004285	78	sex	object	2	n/a	n/a
ds004288	30	participant_id	object	30	Participant identifier	nb:ParticipantID
ds004288	30	filename	object	30	the corresponding name of the file from the OASIS dataset	n/a
ds004288	30	sex	object	2	self-rated by participant, m for male/ f for female	n/a
ds004288	30	age	object	22	Age in years at time of imaging	n/a
ds004288	30	handedness	object	1	self-rated by participant, R for right/ L for Left	n/a
ds004288	30	MMSE	int64	1	score from the MINI-MENTAL STATE EXAMINATION	n/a
ds004298	40	participant_id	object	40	Participant identifier	nb:ParticipantID
ds004298	40	age	int64	20	Age in years at time of imaging	n/a
ds004298	40	sex	object	2	self-rated by participant, m for male/ f for female 	n/a
ds004298	40	disease_duration	int64	16	time since Parkinson's disease diagnosis at the time of imaging (years)	n/a
ds004299	123	participant_id	object	123	n/a	nb:ParticipantID
ds004301	11	participant_id	object	11	Unique participant identifier	nb:ParticipantID
ds004301	11	age	int64	6	Age of the participant at time of testing	n/a
ds004301	11	sex	object	2	Biological sex of the participant	n/a
ds004301	11	hand	object	1	Handedness of the participant	n/a
ds004302	71	participant_id	object	71	n/a	nb:ParticipantID
ds004302	71	age	int64	36	age of the participant	n/a
ds004302	71	sex	object	2	sex of the participant as reported by the participant	n/a
ds004302	71	iq	float64	21	estimated IQ of the participant according to the Word Accentuation Test (Gomar JJ, Ortiz-Gil J, McKenna PJ, Salvador R, Sans-Sansa B, Sarró S, et al. Validation of the Word Accentuation Test (TAP) as a means of estimating premorbid IQ in Spanish speakers. Schizophr Res. 2011;128: 175-176. doi:10.1016/j.schres.2010.11.016)	n/a
ds004302	71	group	object	3	experimental group the participant belonged to	n/a
ds004302	71	psyrats	float64	19	scores in the PSYRATS-H scale to measure hallucination severity (only for patients with schizophrenia)	n/a
ds004331	30	participant_id	object	30	Participant identifier	nb:ParticipantID
ds004331	30	age	int64	13	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	n/a
ds004331	30	sex	object	2	self-rated by participant, M for male/F for female (TODO: verify)	n/a
ds004331	30	group	object	1	(TODO: adjust - by default everyone is in control group)	n/a
ds004332	1	participant_id	object	1	n/a	nb:ParticipantID
ds004332	1	age	int64	1	age of the participant	n/a
ds004332	1	sex	object	1	sex of the participant as reported by the participant	n/a
ds004332	1	group	object	1	experimental group the participant belonged to	n/a
ds004339	2	participant_id	object	2	n/a	nb:ParticipantID
ds004339	2	G	object	2	Gender	n/a
ds004346	1	participant_id	object	1	Unique participant identifier	nb:ParticipantID
ds004346	1	age	int64	1	Age of the participant at time of testing	n/a
ds004346	1	sex	float64	1	Biological sex of the participant	n/a
ds004346	1	hand	float64	1	Handedness of the participant	n/a
ds004346	1	weight	float64	1	Body weight of the participant	n/a
ds004346	1	height	float64	1	Body height of the participant	n/a
ds004349	62	participant_id	object	62	Identification number for each participant	nb:ParticipantID
ds004349	62	age	int64	9	age of the participant	n/a
ds004349	62	gender	int64	3	gender of the participant as reported by the participant	n/a
ds004349	62	inclusion	int64	2	index of participants that were included in manuscript analyses	n/a
ds004349	62	comment	object	9	Reason for exclusion and any additional notes about the participant	n/a
ds004392	58	participant_id	object	58	n/a	nb:ParticipantID
ds004392	58	age	object	53	age of the participant	n/a
ds004392	58	sex	int64	2	sex of the participant as reported by the participant	n/a
ds004392	58	handedness	object	3	handedness of the participant as reported by the participant	n/a
ds004392	58	years_of_education	int64	13	years of formal education as reported by the participant	n/a
ds004393	31	participant_ID	object	31	n/a	n/a
ds004393	31	Set_1	object	2	n/a	n/a
ds004393	31	ImAcq_Csp	object	2	n/a	n/a
ds004393	31	VisAcq_Csp	object	2	n/a	n/a
ds004393	31	Age	float64	16	n/a	n/a
ds004393	31	Gender	object	3	n/a	n/a
ds004393	31	Race	object	7	n/a	n/a
ds004393	31	ImAcq_vivid_Cspi	int64	7	n/a	n/a
ds004393	31	ImAcq_vivid_Csmi	int64	6	n/a	n/a
ds004393	31	ImAcq_effort_Cspi	int64	6	n/a	n/a
ds004393	31	ImAcq_effort_Csmi	int64	7	n/a	n/a
ds004393	31	ImAcq_fear_Cspi	int64	7	n/a	n/a
ds004393	31	ImAcq_fear_Csmi	int64	6	n/a	n/a
ds004393	31	ImAcq_fear_Cspv	int64	7	n/a	n/a
ds004393	31	ImAcq_fear_Csmv	int64	5	n/a	n/a
ds004393	31	VisAcq_vivid_Cspi	int64	7	n/a	n/a
ds004393	31	VisAcq_vivid_Csmi	int64	5	n/a	n/a
ds004393	31	VisAcq_effort_Cspi	int64	7	n/a	n/a
ds004393	31	VisAcq_effort_Csmi	int64	7	n/a	n/a
ds004393	31	VisAcq_fear_Cspi	int64	6	n/a	n/a
ds004393	31	VisAcq_fear_Csmi	int64	5	n/a	n/a
ds004393	31	VisAcq_fear_Cspv	int64	7	n/a	n/a
ds004393	31	VisAcq_fear_Csmv	int64	5	n/a	n/a
ds004400	56	participant_id	object	26	n/a	nb:ParticipantID
ds004400	56	gender	object	2	sex of the participant as reported by the participant	n/a
ds004400	56	age	float64	9	age of the participant as reported by the participant	n/a
ds004400	56	handedness	object	2	handedness of the participant as reported by the participant	n/a
ds004400	56	braille_reading_hand	object	3	prefered hand for braille reading as reported by the participant	n/a
ds004400	56	silent_reading_comprehention_test_time	datetime64[ns]	24	Participants were instructed to read a 400-word text excerpt printed on paper. The overall time needed to read the text was measured.	n/a
ds004400	56	silent_reading_comprehention_test_accuracy	float64	7	Participants were instructed to read a 400-word text excerpt printed on paper. Reading comprehension was checked by 10 multiple-choice questions that were presented to participants after they had read the text.	n/a
ds004400	56	tactile_braille_letters_reading_pretest	float64	15	Tactile Braille reading test of single letters. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_numbers_reading_pretest	float64	15	Tactile Braille reading test of single numbers. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_1st_set_pretest	float64	9	Tactile Braille reading test of single words, 1st of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_2nd_set_pretest	float64	10	Tactile Braille reading test of single words, 2nd of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_3rd_set_pretest	float64	12	Tactile Braille reading test of single words, 3rd of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_4th_set_pretest	float64	13	Tactile Braille reading test of single words, 4th of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_5th_set_pretest	float64	12	Tactile Braille reading test of single words, 5th of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_6th_set_pretest	float64	13	Tactile Braille reading test of single words, 6th of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed before the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_letters_reading_posttest	float64	15	Tactile Braille reading test of single letters. This round was performed after the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_numbers_reading_posttest	float64	22	Tactile Braille reading test of single numbers. This round was performed after the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_1st_set_posttest	float64	11	Tactile Braille reading test of single words, 1st of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed after the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_2nd_set_posttest	float64	11	Tactile Braille reading test of single words, 2nd of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed after the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_3rd_set_posttest	float64	11	Tactile Braille reading test of single words, 3rd of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed after the 3-weeks tactile number reading course.	n/a
ds004400	56	tactile_braille_words_reading_4th_set_posttest	float64	14	Tactile Braille reading test of single words, 4th of 6 sets. The number of 4-6-letter-long tactile Braille words correctly read in 60 seconds was measured. This round was performed after the 3-weeks tactile number reading course.	n/a
