dataset	column	value	is_row	description	controlled_term	units
ds003770	ECR-avoid-post	68	False	n/a	n/a	n/a
ds003770	ECR-avoid-post	40	False	n/a	n/a	n/a
ds003770	ECR-avoid-post	44	False	n/a	n/a	n/a
ds003770	ECR-avoid-post	28	False	n/a	n/a	n/a
ds003770	ECR-avoid-post	31	False	n/a	n/a	n/a
ds003770	ECR-anx-post	n/a	True	Experiences in Close Relationship Scale - anxiety. Post-session	n/a	n/a
ds003770	ECR-anx-post	80	False	n/a	n/a	n/a
ds003770	ECR-anx-post	50	False	n/a	n/a	n/a
ds003770	ECR-anx-post	71	False	n/a	n/a	n/a
ds003770	ECR-anx-post	40	False	n/a	n/a	n/a
ds003770	ECR-anx-post	26	False	n/a	n/a	n/a
ds003770	ECR-anx-post	76	False	n/a	n/a	n/a
ds003770	RRS-sum-pre	n/a	True	The ruminative response scale - sum. Pre-session	n/a	n/a
ds003770	RRS-reflection-pre	n/a	True	The ruminative response scale - reflection. Pre-session	n/a	n/a
ds003770	RRS-brooding-pre	n/a	True	The ruminative response scale - brooding. Pre-session	n/a	n/a
ds003770	RRS-depr-pre	n/a	True	The ruminative response scale - depression. Pre-session	n/a	n/a
ds003770	RRS-sum-post	n/a	True	The ruminative response scale - sum. Post-session	n/a	n/a
ds003770	RRS-sum-post	67	False	n/a	n/a	n/a
ds003770	RRS-sum-post	52	False	n/a	n/a	n/a
ds003770	RRS-sum-post	69	False	n/a	n/a	n/a
ds003770	RRS-sum-post	55	False	n/a	n/a	n/a
ds003770	RRS-sum-post	57	False	n/a	n/a	n/a
ds003770	RRS-reflection-post	n/a	True	The ruminative response scale - reflection. Post-session	n/a	n/a
ds003770	RRS-reflection-post	17	False	n/a	n/a	n/a
ds003770	RRS-reflection-post	20	False	n/a	n/a	n/a
ds003770	RRS-reflection-post	11	False	n/a	n/a	n/a
ds003770	RRS-reflection-post	12	False	n/a	n/a	n/a
ds003770	RRS-reflection-post	13	False	n/a	n/a	n/a
ds003770	RRS-reflection-post	14	False	n/a	n/a	n/a
ds003770	RRS-brooding-post	n/a	True	The ruminative response scale - brooding. Post-session	n/a	n/a
ds003770	RRS-brooding-post	16	False	n/a	n/a	n/a
ds003770	RRS-brooding-post	10	False	n/a	n/a	n/a
ds003770	RRS-brooding-post	12	False	n/a	n/a	n/a
ds003770	RRS-brooding-post	14	False	n/a	n/a	n/a
ds003770	RRS-depr-post	n/a	True	The ruminative response scale - depression. Post-session	n/a	n/a
ds003770	RRS-depr-post	32	False	n/a	n/a	n/a
ds003770	RRS-depr-post	33	False	n/a	n/a	n/a
ds003770	RRS-depr-post	40	False	n/a	n/a	n/a
ds003770	RRS-depr-post	28	False	n/a	n/a	n/a
ds003770	RRS-depr-post	31	False	n/a	n/a	n/a
ds003770	Edinburgh	n/a	True	Edinburgh Handedness Inventory	n/a	n/a
ds003772	participant_id	n/a	True	Participant identifier	nb:ParticipantID	n/a
ds003772	age	n/a	True	Age at time of testing	n/a	n/a
ds003772	sex	n/a	True	Biological sex of the participant	n/a	n/a
ds003772	sex	f	False	female	n/a	n/a
ds003772	sex	m	False	male	n/a	n/a
ds003777	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds003777	acq_date	n/a	True	n/a	n/a	n/a
ds003782	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds003787	participant_id	n/a	True	Participant identifier	nb:ParticipantID	n/a
ds003787	age	n/a	True	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	n/a	n/a
ds003787	sex	n/a	True	self-rated by participant, M for male/F for female (TODO: verify)	n/a	n/a
ds003787	group	n/a	True	(TODO: adjust - by default everyone is in control group)	n/a	n/a
ds003789	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds003789	age	n/a	True	n/a	n/a	n/a
ds003789	sex	n/a	True	n/a	n/a	n/a
ds003789	group	n/a	True	n/a	n/a	n/a
ds003791	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds003791	Sex	n/a	True	n/a	n/a	n/a
ds003791	Age	n/a	True	n/a	n/a	n/a
ds003791	first_condition	n/a	True	first odor condition participants were exposed to	n/a	n/a
ds003791	first_condition	HEX	False	Hexadecanal dissolved in mineral oil	n/a	n/a
ds003791	first_condition	Control	False	Only mineral oil	n/a	n/a
ds003791	code_in_Supplementary_Table1	n/a	True	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	1	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	2	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	3	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	4	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	5	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	6	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	7	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	8	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	9	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	10	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	11	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	12	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	13	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	14	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	15	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	16	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	17	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	18	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	19	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	20	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	21	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	22	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	23	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	24	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	25	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	26	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	27	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	28	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	29	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	30	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	31	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	32	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	33	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	34	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	35	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	36	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	37	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	38	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	39	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	40	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	41	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	42	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	43	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	44	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	45	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	46	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	47	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	48	False	n/a	n/a	n/a
ds003791	code_in_Supplementary_Table1	49	False	n/a	n/a	n/a
ds003799	participant_id	n/a	True	unique participant identifier	nb:ParticipantID	n/a
ds003799	group	n/a	True	experimental group the participant belonged to. the intervention group(1) had the internvention between tp1 and tp2. the wait group between tp2 and tp3	n/a	n/a
ds003799	group	1	False	intervention group.	n/a	n/a
ds003799	group	2	False	wait group	n/a	n/a
ds003799	group	1	False	n/a	n/a	n/a
ds003799	group	2	False	n/a	n/a	n/a
ds003799	age	n/a	True	age of the participant at scanning date	n/a	n/a
ds003799	sex	n/a	True	sex of the participant as reported by the participant	n/a	n/a
ds003799	sex	F	False	female	n/a	n/a
ds003799	sex	M	False	male	n/a	n/a
ds003799	size	n/a	True	size of the participant as reported by the participant	n/a	n/a
ds003799	weight	n/a	True	weight of the participant as reported by the participant	n/a	n/a
ds003812	participant_id	n/a	True	n/a	nb:ParticipantID	n/a
ds003812	age	n/a	True	n/a	n/a	n/a
ds003812	sex	n/a	True	n/a	n/a	n/a
ds003821	participant_id	n/a	True	Id of the participant	nb:ParticipantID	n/a
ds003821	exam_date	n/a	True	Date of the TOF-MR exam	n/a	n/a
ds003821	group	n/a	True	Distinction of participants with/without aneurysm	n/a	n/a
ds003821	group	control	False	Participant without aneurysm	n/a	n/a
ds003821	group	patient	False	Participant with aneurysm(s)	n/a	n/a
ds003823	participant_id	n/a	True	participant id	nb:ParticipantID	n/a
ds003823	age_group	n/a	True	group by age	n/a	n/a
ds003823	age_group	YA	False	younger adults	n/a	n/a
ds003823	age_group	OA	False	older adults	n/a	n/a
ds003823	gender	n/a	True	gender	n/a	n/a
ds003823	gender	F	False	female	n/a	n/a
ds003823	gender	M	False	male	n/a	n/a
ds003823	handedness	n/a	True	handedness	n/a	n/a
ds003823	handedness	R	False	right-handed	n/a	n/a
ds003823	handedness	L	False	Left-handed	n/a	n/a
ds003823	condition	n/a	True	experimental condition	n/a	n/a
ds003823	condition	increase_HRV	False	HRV oscillation increase condition	n/a	n/a
ds003823	condition	decrease_HRV	False	HRV oscillation decrease conditions	n/a	n/a
ds003823	MRI_pre	n/a	True	MRI data at pre session exist 	n/a	n/a
ds003823	MRI_pre	1	False	exist	n/a	n/a
ds003823	MRI_pre	0	False	no	n/a	n/a
ds003823	MRI_pre	0	False	n/a	n/a	n/a
ds003823	MRI_pre	1	False	n/a	n/a	n/a
ds003823	MRI_post	n/a	True	MRI data at post session exist 	n/a	n/a
ds003823	MRI_post	1	False	exist	n/a	n/a
ds003823	MRI_post	0	False	no	n/a	n/a
ds003823	MRI_post	0	False	n/a	n/a	n/a
ds003823	MRI_post	1	False	n/a	n/a	n/a
ds003823	Questionnaire	n/a	True	any of questionnaire data exist 	n/a	n/a
ds003823	Questionnaire	1	False	exist	n/a	n/a
ds003823	Questionnaire	0	False	no	n/a	n/a
ds003823	Questionnaire	1	False	n/a	n/a	n/a
ds003823	sleep	n/a	True	sleep data exist 	n/a	n/a
ds003823	sleep	1	False	exist	n/a	n/a
ds003823	sleep	0	False	no	n/a	n/a
ds003823	sleep	0	False	n/a	n/a	n/a
ds003823	sleep	1	False	n/a	n/a	n/a
ds003823	BloodPlasma	n/a	True	Blood Plasma data exist 	n/a	n/a
ds003823	BloodPlasma	1	False	exist	n/a	n/a
ds003823	BloodPlasma	0	False	no	n/a	n/a
ds003823	BloodPlasma	0	False	n/a	n/a	n/a
ds003823	BloodPlasma	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-NIHcognition	n/a	True	NIHcognition data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-NIHcognition	1	False	exist	n/a	n/a
ds003823	ses-pre_task-NIHcognition	0	False	no	n/a	n/a
ds003823	ses-pre_task-NIHcognition	1	False	n/a	n/a	n/a
ds003823	ses-post_task-NIHcognition	n/a	True	NIHcognition data at post session exist 	n/a	n/a
ds003823	ses-post_task-NIHcognition	1	False	exist	n/a	n/a
ds003823	ses-post_task-NIHcognition	0	False	no	n/a	n/a
ds003823	ses-post_task-NIHcognition	0	False	n/a	n/a	n/a
ds003823	ses-post_task-NIHcognition	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-SART	n/a	True	Sustained Attention to Response Task data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-SART	1	False	exist	n/a	n/a
ds003823	ses-pre_task-SART	0	False	no	n/a	n/a
ds003823	ses-pre_task-SART	0	False	n/a	n/a	n/a
ds003823	ses-pre_task-SART	1	False	n/a	n/a	n/a
ds003823	ses-post_task-SART	n/a	True	Sustained Attention to Response Task data at post session exist 	n/a	n/a
ds003823	ses-post_task-SART	1	False	exist	n/a	n/a
ds003823	ses-post_task-SART	0	False	no	n/a	n/a
ds003823	ses-post_task-SART	0	False	n/a	n/a	n/a
ds003823	ses-post_task-SART	1	False	n/a	n/a	n/a
ds003823	task-recall	n/a	True	recall data in picture memory task exist 	n/a	n/a
ds003823	task-recall	1	False	exist	n/a	n/a
ds003823	task-recall	0	False	no	n/a	n/a
ds003823	task-recall	0	False	n/a	n/a	n/a
ds003823	task-recall	1	False	n/a	n/a	n/a
ds003823	task-recognition	n/a	True	recognition data in picture memory task exist 	n/a	n/a
ds003823	task-recognition	1	False	exist	n/a	n/a
ds003823	task-recognition	0	False	no	n/a	n/a
ds003823	task-recognition	0	False	n/a	n/a	n/a
ds003823	task-recognition	1	False	n/a	n/a	n/a
ds003823	ses-calibration_task-labHRV	n/a	True	HRV data at lab calibration session exist 	n/a	n/a
ds003823	ses-calibration_task-labHRV	1	False	exist	n/a	n/a
ds003823	ses-calibration_task-labHRV	0	False	no	n/a	n/a
ds003823	ses-calibration_task-labHRV	0	False	n/a	n/a	n/a
ds003823	ses-calibration_task-labHRV	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-labHRV	n/a	True	resting HRV data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-labHRV	1	False	exist	n/a	n/a
ds003823	ses-pre_task-labHRV	0	False	no	n/a	n/a
ds003823	ses-pre_task-labHRV	0	False	n/a	n/a	n/a
ds003823	ses-pre_task-labHRV	1	False	n/a	n/a	n/a
ds003823	ses-post_task-labHRV	n/a	True	resting HRV data at pre session exist 	n/a	n/a
ds003823	ses-post_task-labHRV	1	False	exist	n/a	n/a
ds003823	ses-post_task-labHRV	0	False	no	n/a	n/a
ds003823	ses-post_task-labHRV	0	False	n/a	n/a	n/a
ds003823	ses-post_task-labHRV	1	False	n/a	n/a	n/a
ds003823	ses-home_task-practice	n/a	True	HRV data during home practice exist 	n/a	n/a
ds003823	ses-home_task-practice	1	False	exist	n/a	n/a
ds003823	ses-home_task-practice	0	False	no	n/a	n/a
ds003823	ses-home_task-practice	0	False	n/a	n/a	n/a
ds003823	ses-home_task-practice	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-stress	n/a	True	stress task data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-stress	1	False	exist	n/a	n/a
ds003823	ses-pre_task-stress	0	False	no	n/a	n/a
ds003823	ses-pre_task-stress	0	False	n/a	n/a	n/a
ds003823	ses-pre_task-stress	1	False	n/a	n/a	n/a
ds003823	ses-post_task-stress	n/a	True	stress task data at post session exist 	n/a	n/a
ds003823	ses-post_task-stress	1	False	exist	n/a	n/a
ds003823	ses-post_task-stress	0	False	no	n/a	n/a
ds003823	ses-post_task-stress	0	False	n/a	n/a	n/a
ds003823	ses-post_task-stress	1	False	n/a	n/a	n/a
ds003823	ses-pre_anat-wholebrain	n/a	True	T1w-structural MRI data at pre session exist 	n/a	n/a
ds003823	ses-pre_anat-wholebrain	1	False	exist	n/a	n/a
ds003823	ses-pre_anat-wholebrain	0	False	no	n/a	n/a
ds003823	ses-pre_anat-wholebrain	0	False	n/a	n/a	n/a
ds003823	ses-pre_anat-wholebrain	1	False	n/a	n/a	n/a
ds003823	ses-post_anat-wholebrain	n/a	True	T1w-structural MRI data at post session exist 	n/a	n/a
ds003823	ses-post_anat-wholebrain	1	False	exist	n/a	n/a
ds003823	ses-post_anat-wholebrain	0	False	no	n/a	n/a
ds003823	ses-post_anat-wholebrain	0	False	n/a	n/a	n/a
ds003823	ses-post_anat-wholebrain	1	False	n/a	n/a	n/a
ds003823	ses-pre_anat-lc	n/a	True	two-dimensional, multi-slice TSE MRI data for LC imaging at pre session exist 	n/a	n/a
ds003823	ses-pre_anat-lc	1	False	exist	n/a	n/a
ds003823	ses-pre_anat-lc	0	False	no	n/a	n/a
ds003823	ses-pre_anat-lc	0	False	n/a	n/a	n/a
ds003823	ses-pre_anat-lc	1	False	n/a	n/a	n/a
ds003823	ses-post_anat-lc	n/a	True	two-dimensional, multi-slice TSE MRI data for LC imaging at post session exist 	n/a	n/a
ds003823	ses-post_anat-lc	1	False	exist	n/a	n/a
ds003823	ses-post_anat-lc	0	False	no	n/a	n/a
ds003823	ses-post_anat-lc	0	False	n/a	n/a	n/a
ds003823	ses-post_anat-lc	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-rest	n/a	True	resting-state BOLD MRI data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-rest	1	False	exist	n/a	n/a
ds003823	ses-pre_task-rest	0	False	no	n/a	n/a
ds003823	ses-pre_task-rest	0	False	n/a	n/a	n/a
ds003823	ses-pre_task-rest	1	False	n/a	n/a	n/a
ds003823	ses-post_task-rest	n/a	True	multi-echo resting-state BOLD MRI data at post session exist 	n/a	n/a
ds003823	ses-post_task-rest	1	False	exist	n/a	n/a
ds003823	ses-post_task-rest	0	False	no	n/a	n/a
ds003823	ses-post_task-rest	0	False	n/a	n/a	n/a
ds003823	ses-post_task-rest	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-emotionRegulation	n/a	True	multi-echo emotion regulation task BOLD MRI data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-emotionRegulation	1	False	exist	n/a	n/a
ds003823	ses-pre_task-emotionRegulation	0	False	no	n/a	n/a
ds003823	ses-pre_task-emotionRegulation	0	False	n/a	n/a	n/a
ds003823	ses-pre_task-emotionRegulation	1	False	n/a	n/a	n/a
ds003823	ses-post_task-emotionRegulation	n/a	True	multi-echo emotion regulation task BOLD MRI data at post session exist 	n/a	n/a
ds003823	ses-post_task-emotionRegulation	1	False	exist	n/a	n/a
ds003823	ses-post_task-emotionRegulation	0	False	no	n/a	n/a
ds003823	ses-post_task-emotionRegulation	0	False	n/a	n/a	n/a
ds003823	ses-post_task-emotionRegulation	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-rest_ASL	n/a	True	resting-state ASL MRI data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-rest_ASL	1	False	exist	n/a	n/a
ds003823	ses-pre_task-rest_ASL	0	False	no	n/a	n/a
ds003823	ses-pre_task-rest_ASL	0	False	n/a	n/a	n/a
ds003823	ses-pre_task-rest_ASL	1	False	n/a	n/a	n/a
ds003823	ses-post_task-rest_ASL	n/a	True	resting-state ASL MRI data at post session exist 	n/a	n/a
ds003823	ses-post_task-rest_ASL	1	False	exist	n/a	n/a
ds003823	ses-post_task-rest_ASL	0	False	no	n/a	n/a
ds003823	ses-post_task-rest_ASL	0	False	n/a	n/a	n/a
ds003823	ses-post_task-rest_ASL	1	False	n/a	n/a	n/a
ds003823	ses-post_task-trainingMimicking	n/a	True	multi-echo training mimicking task BOLD MRI data at post session exist 	n/a	n/a
ds003823	ses-post_task-trainingMimicking	1	False	exist	n/a	n/a
ds003823	ses-post_task-trainingMimicking	0	False	no	n/a	n/a
ds003823	ses-post_task-trainingMimicking	0	False	n/a	n/a	n/a
ds003823	ses-post_task-trainingMimicking	1	False	n/a	n/a	n/a
ds003823	ses-post_task-trainingMimicking_ASL	n/a	True	training mimicking task ASL MRI data at post session exist 	n/a	n/a
ds003823	ses-post_task-trainingMimicking_ASL	1	False	exist	n/a	n/a
ds003823	ses-post_task-trainingMimicking_ASL	0	False	no	n/a	n/a
ds003823	ses-post_task-trainingMimicking_ASL	0	False	n/a	n/a	n/a
ds003823	ses-post_task-trainingMimicking_ASL	1	False	n/a	n/a	n/a
ds003823	ses-post_task-ultimatumGame_behavior	n/a	True	ultimatum game task behavioral data during scan at post session exist 	n/a	n/a
ds003823	ses-post_task-ultimatumGame_behavior	1	False	exist	n/a	n/a
ds003823	ses-post_task-ultimatumGame_behavior	0	False	no	n/a	n/a
ds003823	ses-post_task-ultimatumGame_behavior	0	False	n/a	n/a	n/a
ds003823	ses-post_task-ultimatumGame_behavior	1	False	n/a	n/a	n/a
ds003823	ses-post_task-ultimatumGame	n/a	True	multi-echo tultimatum game task BOLD MRI data at post session exist 	n/a	n/a
ds003823	ses-post_task-ultimatumGame	1	False	exist	n/a	n/a
ds003823	ses-post_task-ultimatumGame	0	False	no	n/a	n/a
ds003823	ses-post_task-ultimatumGame	0	False	n/a	n/a	n/a
ds003823	ses-post_task-ultimatumGame	1	False	n/a	n/a	n/a
ds003823	ses-pre_task-MRS	n/a	True	MRS data at pre session exist 	n/a	n/a
ds003823	ses-pre_task-MRS	1	False	exist	n/a	n/a
ds003823	ses-pre_task-MRS	0	False	no	n/a	n/a
ds003823	ses-pre_task-MRS	0	False	n/a	n/a	n/a
ds003823	ses-pre_task-MRS	1	False	n/a	n/a	n/a
ds003823	ses-post_task-MRS_1st	n/a	True	MRS data at post session exist 	n/a	n/a
ds003823	ses-post_task-MRS_1st	1	False	exist	n/a	n/a
ds003823	ses-post_task-MRS_1st	0	False	no	n/a	n/a
ds003823	ses-post_task-MRS_1st	0	False	n/a	n/a	n/a
ds003823	ses-post_task-MRS_1st	1	False	n/a	n/a	n/a
ds003823	ses-post_task-MRS_2nd	n/a	True	MRS data from optional 2nd scan at post session exist 	n/a	n/a
ds003823	ses-post_task-MRS_2nd	1	False	exist	n/a	n/a
ds003823	ses-post_task-MRS_2nd	0	False	no	n/a	n/a
ds003823	ses-post_task-MRS_2nd	0	False	n/a	n/a	n/a
ds003823	ses-post_task-MRS_2nd	1	False	n/a	n/a	n/a
ds003823	QC_ses-home_task-practice_1excludeRecommend_0goodTouse	n/a	True	Quality control of HRV data during home practice	n/a	n/a
ds003823	QC_ses-home_task-practice_1excludeRecommend_0goodTouse	1	False	recommned to exclude due to early termination of participation	n/a	n/a
ds003823	QC_ses-home_task-practice_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-home_task-practice_1excludeRecommend_0goodTouse	0	False	n/a	n/a	n/a
ds003823	QC_ses-home_task-practice_1excludeRecommend_0goodTouse	1	False	n/a	n/a	n/a
ds003823	QC_ses-pre_task-stress_1excludeRecommend_0goodTouse	n/a	True	Quality control of stress task data at pre session	n/a	n/a
ds003823	QC_ses-pre_task-stress_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-pre_task-stress_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-post_task-stress_1excludeRecommend_0goodTouse	n/a	True	Quality control of stress task data at post session	n/a	n/a
ds003823	QC_ses-post_task-stress_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-post_task-stress_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-pre_anat-wholebrain_1excludeRecommend_0goodTouse	n/a	True	Quality control of T1w structural image data at pre session	n/a	n/a
ds003823	QC_ses-pre_anat-wholebrain_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-pre_anat-wholebrain_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-post_anat-wholebrain_1excludeRecommend_0goodTouse	n/a	True	Quality control of T1w structural image data at post session	n/a	n/a
ds003823	QC_ses-post_anat-wholebrain_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-post_anat-wholebrain_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-pre_anat-lc_1excludeRecommend_0goodTouse	n/a	True	Quality control of LC image data at pre session	n/a	n/a
ds003823	QC_ses-pre_anat-lc_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-pre_anat-lc_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-post_anat-lc_1excludeRecommend_0goodTouse	n/a	True	Quality control of LC image data at post session	n/a	n/a
ds003823	QC_ses-post_anat-lc_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-post_anat-lc_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-pre_task-rest_1excludeRecommend_0goodTouse	n/a	True	Quality control of resting state scan data at pre session	n/a	n/a
ds003823	QC_ses-pre_task-rest_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-pre_task-rest_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-post_task-rest_1excludeRecommend_0goodTouse	n/a	True	Quality control of resting state scan data at post session	n/a	n/a
ds003823	QC_ses-post_task-rest_1excludeRecommend_0goodTouse	1	False	recommned to exclude	n/a	n/a
ds003823	QC_ses-post_task-rest_1excludeRecommend_0goodTouse	0	False	good to use	n/a	n/a
ds003823	QC_ses-pre_task-emotionRegulation_1excludeRecommend_0goodTouse	n/a	True	Quality control of emotion regulation scan data at pre session	n/a	n/a
